id,type,fact,source_link,date,slug
793,quirk,"The post titled ""RDFa"" has one of the shortest titles on the blog, at just 4 characters.",https://www.johndcook.com/blog/2008/12/08/rdfa/,2008-12-08T21:45:34,rdfa
794,quirk,"The post titled ""tl;dr"" has one of the shortest titles on the blog, at just 5 characters.",https://www.johndcook.com/blog/2012/03/29/tldr/,2012-03-29T08:12:49,tldr
795,quirk,"The post titled ""Emacs"" has one of the shortest titles on the blog, at just 5 characters.",https://www.johndcook.com/blog/2010/03/16/emacs/,2010-03-16T09:35:24,emacs
796,quirk,"The post titled ""R Q&A"" has one of the shortest titles on the blog, at just 5 characters.",https://www.johndcook.com/blog/2009/07/23/r-questions-answers/,2009-07-23T08:35:17,r-questions-answers
797,quirk,"The post titled ""Syzygy"" has one of the shortest titles on the blog, at just 6 characters.",https://www.johndcook.com/blog/2013/07/15/syzygy/,2013-07-15T09:13:23,syzygy
798,quirk,"The post titled ""Travel"" has one of the shortest titles on the blog, at just 6 characters.",https://www.johndcook.com/blog/2013/06/28/travel/,2013-06-28T07:00:06,travel
799,quirk,"The post titled ""Log-ish"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2025/06/24/log-ish/,2025-06-24T09:38:13,log-ish
800,quirk,"The post titled ""Bluesky"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2023/10/18/bluesky/,2023-10-18T21:22:55,bluesky
801,quirk,"The post titled ""Tritone"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2023/10/10/tritone/,2023-10-10T08:42:14,tritone
802,quirk,"The post titled ""Phi Phi"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2022/06/30/phi-phi/,2022-06-30T19:48:18,phi-phi
803,quirk,"The post titled ""i^i^i …"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2021/03/10/iii/,2021-03-10T19:57:36,iii
804,quirk,"The post titled ""Ergodic"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2014/11/22/ergodic/,2014-11-22T09:12:34,ergodic
805,quirk,"The post titled ""Trivial"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2012/07/24/trivial/,2012-07-24T06:00:33,trivial
806,quirk,"The post titled ""Sorting"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2011/07/04/sorting/,2011-07-04T14:25:45,sorting
807,quirk,"The post titled ""Burnout"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2010/04/19/burnout/,2010-04-19T09:45:59,burnout
808,quirk,"The post titled ""Smoking"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2009/09/11/smoking/,2009-09-11T08:06:39,smoking
809,quirk,"The post titled ""Privacy"" has one of the shortest titles on the blog, at just 7 characters.",https://www.johndcook.com/blog/2009/06/30/privacy/,2009-06-30T20:10:32,privacy
810,quirk,"The post titled ""1420 MHz"" has one of the shortest titles on the blog, at just 8 characters.",https://www.johndcook.com/blog/2025/09/18/1420-mhz/,2025-09-18T19:10:52,1420-mhz
811,quirk,"The post titled ""Trigamma"" has one of the shortest titles on the blog, at just 8 characters.",https://www.johndcook.com/blog/2025/09/01/trigamma/,2025-09-01T21:15:37,trigamma
812,quirk,"At 64 characters, ""Floating point: between blissful ignoran..."" is one of the longest post titles.",https://www.johndcook.com/blog/2016/09/06/floating-point-between-blissful-ignorance-and-fear/,2016-09-06T08:27:10,floating-point-between-blissful-ignorance-and-fear
813,quirk,"At 64 characters, ""Why programmers are not paid in proporti..."" is one of the longest post titles.",https://www.johndcook.com/blog/2009/12/23/why-programmers-are-not-paid-in-proportion-to-their-productivity/,2009-12-23T08:35:00,why-programmers-are-not-paid-in-proportion-to-their-productivity
814,quirk,"At 65 characters, ""Computing discrete logarithms with baby-..."" is one of the longest post titles.",https://www.johndcook.com/blog/2016/10/21/computing-discrete-logarithms-with-baby-step-giant-step-algorithm/,2016-10-21T06:44:58,computing-discrete-logarithms-with-baby-step-giant-step-algorithm
815,quirk,"At 65 characters, ""Interim analysis, futility monitoring, a..."" is one of the longest post titles.",https://www.johndcook.com/blog/2016/10/19/interim-analysis-futility-monitoring-and-predictive-probability/,2016-10-19T09:02:28,interim-analysis-futility-monitoring-and-predictive-probability
816,quirk,"At 65 characters, ""Two myths I learned in college: bathtub ..."" is one of the longest post titles.",https://www.johndcook.com/blog/2009/01/26/bathtub-drains-and-airplane-wings/,2009-01-26T16:34:32,bathtub-drains-and-airplane-wings
817,quirk,"At 66 characters, ""Python code for computing distribution p..."" is one of the longest post titles.",https://www.johndcook.com/blog/2010/02/03/computing-parameters-from-percentiles/,2010-02-03T19:14:24,computing-parameters-from-percentiles
818,quirk,"At 66 characters, ""Normal approximation errors for binomial..."" is one of the longest post titles.",https://www.johndcook.com/blog/2008/07/31/normal-approximation-errors-for-binomial-and-poisson-distributions/,2008-07-31T14:59:03,normal-approximation-errors-for-binomial-and-poisson-distributions
819,quirk,"At 67 characters, ""Why are differentiable complex functions..."" is one of the longest post titles.",https://www.johndcook.com/blog/2013/08/20/why-are-differentiable-complex-functions-infinitely-differentiable/,2013-08-20T08:17:57,why-are-differentiable-complex-functions-infinitely-differentiable
820,quirk,"At 67 characters, ""Interview with Michael Hammel, author of..."" is one of the longest post titles.",https://www.johndcook.com/blog/2012/07/30/interview-michael-hammel/,2012-07-30T05:36:54,interview-michael-hammel
821,quirk,"At 67 characters, ""Evaluating weather forecast accuracy: an..."" is one of the longest post titles.",https://www.johndcook.com/blog/2011/04/12/weather-forecast-accuracy/,2011-04-12T06:00:48,weather-forecast-accuracy
822,quirk,"At 68 characters, ""Decomposing functions of many variables ..."" is one of the longest post titles.",https://www.johndcook.com/blog/2020/07/15/kolmogorov-superposition/,2020-07-15T10:22:25,kolmogorov-superposition
823,quirk,"At 68 characters, ""Nearly all the area in a high-dimensiona..."" is one of the longest post titles.",https://www.johndcook.com/blog/2017/07/13/concentration_of_measure/,2017-07-13T07:00:35,concentration_of_measure
824,quirk,"At 69 characters, ""Finding the imaginary part of an analyti..."" is one of the longest post titles.",https://www.johndcook.com/blog/2023/07/28/harmonic-conjugate/,2023-07-28T10:18:10,harmonic-conjugate
825,quirk,"At 69 characters, ""Richard Feynman and Captain Picard try t..."" is one of the longest post titles.",https://www.johndcook.com/blog/2011/11/09/feynman-fermat-and-picard/,2011-11-09T19:29:23,feynman-fermat-and-picard
826,quirk,"At 70 characters, ""Riemann hypothesis, the fine structure c..."" is one of the longest post titles.",https://www.johndcook.com/blog/2018/09/24/riemann-hypothesis-the-fine-structure-constant-and-the-todd-function/,2018-09-24T09:50:27,riemann-hypothesis-the-fine-structure-constant-and-the-todd-function
827,quirk,"At 70 characters, ""Obesity index: Measuring the fatness of ..."" is one of the longest post titles.",https://www.johndcook.com/blog/2018/04/23/obesity-index/,2018-04-23T06:59:41,obesity-index
828,quirk,"At 70 characters, ""Laplace approximation of an integral fro..."" is one of the longest post titles.",https://www.johndcook.com/blog/2017/12/19/laplace-approx-logistic/,2017-12-19T14:36:46,laplace-approx-logistic
829,quirk,"At 71 characters, ""Relating perimeter, inner radius, outer ..."" is one of the longest post titles.",https://www.johndcook.com/blog/2023/07/15/perimeter-radius-sides/,2023-07-15T14:32:50,perimeter-radius-sides
830,quirk,"At 72 characters, ""Why are dates of service prohibited unde..."" is one of the longest post titles.",https://www.johndcook.com/blog/2019/01/08/hipaa-date-of-service/,2019-01-08T07:00:33,hipaa-date-of-service
831,quirk,"At 74 characters, ""Test whether three complex numbers are v..."" is one of the longest post titles.",https://www.johndcook.com/blog/2022/12/06/complex-equilateral-triangle/,2022-12-06T20:10:40,complex-equilateral-triangle
832,quirk,"249 posts have titles containing a question mark, showing the blog's exploratory nature.",https://www.johndcook.com/blog/2025/11/07/how-much-is-a-gigawatt/,,
833,quirk,"The question ""How much is a gigawatt?"" was explored on November 07, 2025.",https://www.johndcook.com/blog/2025/11/07/how-much-is-a-gigawatt/,2025-11-07T08:01:03,how-much-is-a-gigawatt
834,quirk,"The question ""Why are CUDA kernels hard to optimize?"" was explored on August 27, 2025.",https://www.johndcook.com/blog/2025/08/27/why-are-cuda-kernels-hard-to-optimize/,2025-08-27T18:00:15,why-are-cuda-kernels-hard-to-optimize
835,quirk,"The question ""What’s hierarchical about a hierarchical wallet?"" was explored on August 23, 2025.",https://www.johndcook.com/blog/2025/08/23/hd-wallets/,2025-08-23T07:10:51,hd-wallets
836,quirk,"The question ""What’s in your wallet?"" was explored on August 16, 2025.",https://www.johndcook.com/blog/2025/08/16/whats-in-your-wallet/,2025-08-16T12:34:23,whats-in-your-wallet
837,quirk,"The question ""Why use hash puzzles for proof-of-work?"" was explored on June 22, 2025.",https://www.johndcook.com/blog/2025/06/22/why-hash-puzzles/,2025-06-22T12:31:01,why-hash-puzzles
838,quirk,"The question ""What is the Bitcoin proof-of-work problem?"" was explored on June 20, 2025.",https://www.johndcook.com/blog/2025/06/20/bitcoin-proof-of-work/,2025-06-20T08:26:02,bitcoin-proof-of-work
839,quirk,"The question ""Scientific papers: innovation … or imitation?"" was explored on June 05, 2025.",https://www.johndcook.com/blog/2025/06/05/scientific-papers-innovation-or-imitation/,2025-06-05T12:30:49,scientific-papers-innovation-or-imitation
840,quirk,"The question ""How often do the hands of a clock line up?"" was explored on May 28, 2025.",https://www.johndcook.com/blog/2025/05/28/clock-hands/,2025-05-28T08:46:06,clock-hands
841,quirk,"The question ""Why do LLMs have emergent properties?"" was explored on May 08, 2025.",https://www.johndcook.com/blog/2025/05/08/why-do-llms-have-emergent-properties/,2025-05-08T11:50:13,why-do-llms-have-emergent-properties
842,quirk,"The question ""How many ways can you triangulate a regular polygon?"" was explored on April 16, 2025.",https://www.johndcook.com/blog/2025/04/16/triangulate-polygon/,2025-04-16T10:39:24,triangulate-polygon
843,quirk,"The question ""What is partial pivoting?"" was explored on March 01, 2025.",https://www.johndcook.com/blog/2025/03/01/what-is-partial-pivoting/,2025-03-01T13:59:07,what-is-partial-pivoting
844,quirk,"The question ""Do perimeter and area determine a triangle?"" was explored on February 26, 2025.",https://www.johndcook.com/blog/2025/02/26/perimeter-area/,2025-02-26T09:34:39,perimeter-area
845,quirk,"The question ""DeepSeek-R1: Do we need less compute now?"" was explored on February 03, 2025.",https://www.johndcook.com/blog/2025/02/03/deepseek-r1-do-we-need-less-compute-now/,2025-02-03T08:53:36,deepseek-r1-do-we-need-less-compute-now
846,quirk,"The question ""Can AI Models Reason: Is Data All You Need?"" was explored on January 16, 2025.",https://www.johndcook.com/blog/2025/01/16/can-ai-models-reason-is-data-all-you-need-2/,2025-01-16T14:50:16,can-ai-models-reason-is-data-all-you-need-2
847,quirk,"The question ""Why eliminate trusted third parties?"" was explored on January 15, 2025.",https://www.johndcook.com/blog/2025/01/15/peer-to-peer/,2025-01-15T11:42:15,peer-to-peer
848,quirk,"The question ""Can AI models reason like a human?"" was explored on January 07, 2025.",https://www.johndcook.com/blog/2025/01/07/can-ai-models-reason-like-a-human/,2025-01-07T19:33:29,can-ai-models-reason-like-a-human
849,quirk,"The question ""What exactly is a second?"" was explored on December 29, 2024.",https://www.johndcook.com/blog/2024/12/29/what-exactly-is-a-second/,2024-12-29T07:14:34,what-exactly-is-a-second
850,quirk,"The question ""Can AI models reason: Just a stochastic parrot?"" was explored on December 19, 2024.",https://www.johndcook.com/blog/2024/12/19/is-ai-just-a-stochastic-parrot/,2024-12-19T12:14:58,is-ai-just-a-stochastic-parrot
851,quirk,"The question ""When do moments determine a function?"" was explored on November 04, 2024.",https://www.johndcook.com/blog/2024/11/04/moment-problem/,2024-11-04T06:35:32,moment-problem
852,quirk,"The question ""How hard is constraint programming?"" was explored on October 31, 2024.",https://www.johndcook.com/blog/2024/10/31/how-hard-is-constraint-programming/,2024-10-31T06:52:13,how-hard-is-constraint-programming
853,quirk,"The question ""Why does FM sound better than AM?"" was explored on October 13, 2024.",https://www.johndcook.com/blog/2024/10/13/why-does-fm-sound-better-than-am/,2024-10-13T16:12:55,why-does-fm-sound-better-than-am
854,quirk,"The question ""Why do medical tests always have error rates?"" was explored on July 22, 2024.",https://www.johndcook.com/blog/2024/07/22/why-error-rates/,2024-07-22T08:27:18,why-error-rates
855,quirk,"The question ""Do incremental improvements add, multiply, or something else?"" was explored on July 02, 2024.",https://www.johndcook.com/blog/2024/07/02/incremental-improvement/,2024-07-02T11:45:15,incremental-improvement
856,quirk,"The question ""Can you look at experimental results along the way or not?"" was explored on May 28, 2024.",https://www.johndcook.com/blog/2024/05/28/alpha-spending/,2024-05-28T10:43:38,alpha-spending
857,quirk,"The question ""What can JWST see?"" was explored on April 28, 2024.",https://www.johndcook.com/blog/2024/04/28/what-can-jwst-see/,2024-04-28T08:02:08,what-can-jwst-see
858,quirk,"The question ""How big will a carpet be when you roll or unroll it?"" was explored on April 18, 2024.",https://www.johndcook.com/blog/2024/04/18/carpet-roll/,2024-04-18T08:52:57,carpet-roll
859,quirk,"The question ""Are guidance documents laws?"" was explored on April 05, 2024.",https://www.johndcook.com/blog/2024/04/05/are-guidance-documents-laws/,2024-04-05T18:48:05,are-guidance-documents-laws
860,quirk,"The question ""How much will a cable sag? A simple approximation"" was explored on March 09, 2024.",https://www.johndcook.com/blog/2024/03/09/catenary-sag-approx/,2024-03-09T17:15:14,catenary-sag-approx
861,quirk,"The question ""How to Organize Technical Research?"" was explored on March 09, 2024.",https://www.johndcook.com/blog/2024/03/09/how-to-organize-technical-research/,2024-03-09T07:02:48,how-to-organize-technical-research
862,quirk,"The question ""What’s the Best Code Editor?"" was explored on March 01, 2024.",https://www.johndcook.com/blog/2024/03/01/whats-the-best-code-editor/,2024-03-01T18:29:33,whats-the-best-code-editor
863,quirk,"The question ""When is less data less private?"" was explored on February 22, 2024.",https://www.johndcook.com/blog/2024/02/22/when-is-less-data-less-private/,2024-02-22T08:05:17,when-is-less-data-less-private
864,quirk,"The question ""How much metadata is in a photo?"" was explored on February 13, 2024.",https://www.johndcook.com/blog/2024/02/13/photo-metadata/,2024-02-13T09:44:47,photo-metadata
865,quirk,"The question ""Do comments in a LaTeX file change the output?"" was explored on February 08, 2024.",https://www.johndcook.com/blog/2024/02/08/pdflatex-comment/,2024-02-08T12:31:24,pdflatex-comment
866,quirk,"The question ""Is Low Precision Arithmetic Safe?"" was explored on February 06, 2024.",https://www.johndcook.com/blog/2024/02/06/is-low-precision-arithmetic-safe/,2024-02-06T09:20:34,is-low-precision-arithmetic-safe
867,quirk,"The question ""How likely is a random variable to be far from its center?"" was explored on February 06, 2024.",https://www.johndcook.com/blog/2024/02/06/chevyshev-variations/,2024-02-06T08:33:55,chevyshev-variations
868,quirk,"The question ""When is a function of two variables separable?"" was explored on January 18, 2024.",https://www.johndcook.com/blog/2024/01/18/separable-function/,2024-01-18T07:15:39,separable-function
869,quirk,"The question ""Why “a caret, euro, trademark” â€™ in a file?"" was explored on January 11, 2024.",https://www.johndcook.com/blog/2024/01/11/a-caret-euro-trademark/,2024-01-11T20:18:16,a-caret-euro-trademark
870,quirk,"The question ""Is there an elliptic curve with 2024 points?"" was explored on January 02, 2024.",https://www.johndcook.com/blog/2024/01/02/elliptic-curve-with-2024-points/,2024-01-02T21:54:10,elliptic-curve-with-2024-points
871,quirk,"The question ""What is the point of a public key fingerprint?"" was explored on December 15, 2023.",https://www.johndcook.com/blog/2023/12/15/pgp-fingerprint/,2023-12-15T15:54:47,pgp-fingerprint
872,quirk,"The question ""Why not reuse passwords?"" was explored on December 07, 2023.",https://www.johndcook.com/blog/2023/12/07/credential-stuffing/,2023-12-07T09:20:28,credential-stuffing
873,quirk,"The question ""What can you learn from a phone number?"" was explored on November 17, 2023.",https://www.johndcook.com/blog/2023/11/17/phone-number-intel/,2023-11-17T10:35:01,phone-number-intel
874,quirk,"The question ""Groups vs Abelian groups: Pedantic or profound?"" was explored on October 03, 2023.",https://www.johndcook.com/blog/2023/10/03/abelian-groups/,2023-10-03T06:54:54,abelian-groups
875,quirk,"The question ""Jordan normal form: 1’s above or below diagonal?"" was explored on September 04, 2023.",https://www.johndcook.com/blog/2023/09/04/jnf-above-below/,2023-09-04T13:25:03,jnf-above-below
876,quirk,"The question ""Can the chi squared test detect fake primes?"" was explored on August 21, 2023.",https://www.johndcook.com/blog/2023/08/21/chi-squared-test-fakes/,2023-08-21T18:33:24,chi-squared-test-fakes
877,quirk,"The question ""How rare is it to encounter a rare word?"" was explored on July 23, 2023.",https://www.johndcook.com/blog/2023/07/23/rare-words/,2023-07-23T16:01:09,rare-words
878,quirk,"The question ""When does a function have an addition theorem?"" was explored on July 14, 2023.",https://www.johndcook.com/blog/2023/07/14/addition-laws/,2023-07-14T09:46:36,addition-laws
879,quirk,"The question ""What good is a DE once you have the solution?"" was explored on July 04, 2023.",https://www.johndcook.com/blog/2023/07/04/useful-de/,2023-07-04T11:48:02,useful-de
880,quirk,"The question ""How faithful can a map be?"" was explored on May 10, 2023.",https://www.johndcook.com/blog/2023/05/10/map-distortion/,2023-05-10T09:02:04,map-distortion
881,quirk,"The question ""Can you have confidence in a confidence interval?"" was explored on April 23, 2023.",https://www.johndcook.com/blog/2023/04/23/confidence-interval/,2023-04-23T13:04:29,confidence-interval
882,quirk,"The question ""What can you learn from a credit card number?"" was explored on April 17, 2023.",https://www.johndcook.com/blog/2023/04/17/credit-card-numbers/,2023-04-17T19:11:39,credit-card-numbers
883,quirk,"""How stealth addresses work in Monero"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/11/24/monero-stealth-addresses/,2025-11-24T11:06:51,monero-stealth-addresses
884,quirk,"""How much is a gigawatt?"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/11/07/how-much-is-a-gigawatt/,2025-11-07T08:01:03,how-much-is-a-gigawatt
885,quirk,"""How blocks are chained in a blockchain"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/10/27/blockchain/,2025-10-27T10:54:15,blockchain
886,quirk,"""How to make a Smith chart"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/10/23/smith-chart/,2025-10-23T09:16:07,smith-chart
887,quirk,"""How quantum computing would affect Bitcoin"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/08/30/quantum-bitcoin/,2025-08-30T06:21:25,quantum-bitcoin
888,quirk,"""How Mathematica Draws a Dragonfly"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/05/28/dragonfly/,2025-05-28T08:47:48,dragonfly
889,quirk,"""How often do the hands of a clock line up?"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/05/28/clock-hands/,2025-05-28T08:46:06,clock-hands
890,quirk,"""How many ways can you triangulate a regular polygon?"" - a how-to from 2025.",https://www.johndcook.com/blog/2025/04/16/triangulate-polygon/,2025-04-16T10:39:24,triangulate-polygon
891,quirk,"""How hard is constraint programming?"" - a how-to from 2024.",https://www.johndcook.com/blog/2024/10/31/how-hard-is-constraint-programming/,2024-10-31T06:52:13,how-hard-is-constraint-programming
892,quirk,"""How big will a carpet be when you roll or unroll it?"" - a how-to from 2024.",https://www.johndcook.com/blog/2024/04/18/carpet-roll/,2024-04-18T08:52:57,carpet-roll
893,quirk,"""How much will a cable sag? A simple approximation"" - a how-to from 2024.",https://www.johndcook.com/blog/2024/03/09/catenary-sag-approx/,2024-03-09T17:15:14,catenary-sag-approx
894,quirk,"""How to Organize Technical Research?"" - a how-to from 2024.",https://www.johndcook.com/blog/2024/03/09/how-to-organize-technical-research/,2024-03-09T07:02:48,how-to-organize-technical-research
895,quirk,"""How much metadata is in a photo?"" - a how-to from 2024.",https://www.johndcook.com/blog/2024/02/13/photo-metadata/,2024-02-13T09:44:47,photo-metadata
896,quirk,"""How likely is a random variable to be far from its center?"" - a how-to from 2024.",https://www.johndcook.com/blog/2024/02/06/chevyshev-variations/,2024-02-06T08:33:55,chevyshev-variations
897,quirk,"""How to memorize the periodic table"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/11/30/memorize-the-periodic-table/,2023-11-30T08:26:01,memorize-the-periodic-table
898,quirk,"""How to memorize a Bitcoin address"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/11/13/memorize-bitcoin/,2023-11-13T08:52:33,memorize-bitcoin
899,quirk,"""How you define center matters a lot"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/09/09/triangle-subdivision/,2023-09-09T19:43:44,triangle-subdivision
900,quirk,"""How rare is it to encounter a rare word?"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/07/23/rare-words/,2023-07-23T16:01:09,rare-words
901,quirk,"""How an LLM might leak medical data"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/07/23/ai-leak-medical-data/,2023-07-23T12:58:09,ai-leak-medical-data
902,quirk,"""How to mark a language in HTML"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/07/12/language-abbreviation/,2023-07-12T10:33:54,language-abbreviation
903,quirk,"""How Lewis Carroll computed determinants"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/07/10/lewis-carroll-determinants/,2023-07-10T10:53:27,lewis-carroll-determinants
904,quirk,"""How faithful can a map be?"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/05/10/map-distortion/,2023-05-10T09:02:04,map-distortion
905,quirk,"""How to memorize Unicode codepoints"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/05/01/memorize-unicode/,2023-05-01T11:18:09,memorize-unicode
906,quirk,"""How Albrecht Dürer drew an 11-sided figure"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/04/14/hendecagon/,2023-04-14T16:10:12,hendecagon
907,quirk,"""How to turn an unkeyed hash into a keyed hash"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/04/04/keyed-hash/,2023-04-04T06:30:49,keyed-hash
908,quirk,"""How Mr. Benjamin squares numbers"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/03/01/square-numbers/,2023-03-01T06:54:47,square-numbers
909,quirk,"""How Mr. Bidder calculated logarithms"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/02/26/bidders-logarithms/,2023-02-26T14:00:26,bidders-logarithms
910,quirk,"""How large is a Maidenhead field?"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/02/21/maidenhead-field-area/,2023-02-21T08:10:28,maidenhead-field-area
911,quirk,"""How well does a spline fit a function?"" - a how-to from 2023.",https://www.johndcook.com/blog/2023/02/18/spline-fit/,2023-02-18T08:25:41,spline-fit
912,quirk,"""How to depress a general polynomial"" - a how-to from 2022.",https://www.johndcook.com/blog/2022/11/19/depress-general-polynomial/,2022-11-19T12:41:21,depress-general-polynomial
913,quirk,"""Why and how Bitcoin uses Merkle trees"" - exploring the why, from 2025.",https://www.johndcook.com/blog/2025/10/28/bitcoin-merkle-trees/,2025-10-28T09:00:00,bitcoin-merkle-trees
914,quirk,"""Why are CUDA kernels hard to optimize?"" - exploring the why, from 2025.",https://www.johndcook.com/blog/2025/08/27/why-are-cuda-kernels-hard-to-optimize/,2025-08-27T18:00:15,why-are-cuda-kernels-hard-to-optimize
915,quirk,"""Why use hash puzzles for proof-of-work?"" - exploring the why, from 2025.",https://www.johndcook.com/blog/2025/06/22/why-hash-puzzles/,2025-06-22T12:31:01,why-hash-puzzles
916,quirk,"""Why do LLMs have emergent properties?"" - exploring the why, from 2025.",https://www.johndcook.com/blog/2025/05/08/why-do-llms-have-emergent-properties/,2025-05-08T11:50:13,why-do-llms-have-emergent-properties
917,quirk,"""Why eliminate trusted third parties?"" - exploring the why, from 2025.",https://www.johndcook.com/blog/2025/01/15/peer-to-peer/,2025-01-15T11:42:15,peer-to-peer
918,quirk,"""Why does FM sound better than AM?"" - exploring the why, from 2024.",https://www.johndcook.com/blog/2024/10/13/why-does-fm-sound-better-than-am/,2024-10-13T16:12:55,why-does-fm-sound-better-than-am
919,quirk,"""Why do medical tests always have error rates?"" - exploring the why, from 2024.",https://www.johndcook.com/blog/2024/07/22/why-error-rates/,2024-07-22T08:27:18,why-error-rates
920,quirk,"""Why “a caret, euro, trademark” â€™ in a file?"" - exploring the why, from 2024.",https://www.johndcook.com/blog/2024/01/11/a-caret-euro-trademark/,2024-01-11T20:18:16,a-caret-euro-trademark
921,quirk,"""Why not reuse passwords?"" - exploring the why, from 2023.",https://www.johndcook.com/blog/2023/12/07/credential-stuffing/,2023-12-07T09:20:28,credential-stuffing
922,quirk,"""Why determinants with columns of ones?"" - exploring the why, from 2022.",https://www.johndcook.com/blog/2022/12/10/determinants-ones/,2022-12-10T18:49:00,determinants-ones
923,quirk,"""Why target ads at pregnant women"" - exploring the why, from 2022.",https://www.johndcook.com/blog/2022/05/02/pregnant/,2022-05-02T11:13:18,pregnant
924,quirk,"""Why a slide rule works"" - exploring the why, from 2022.",https://www.johndcook.com/blog/2022/04/10/why-a-slide-rule-works/,2022-04-10T15:49:00,why-a-slide-rule-works
925,quirk,"""Why is it defined that way?"" - exploring the why, from 2021.",https://www.johndcook.com/blog/2021/10/07/why-is-it-defined-that-way/,2021-10-07T11:44:45,why-is-it-defined-that-way
926,quirk,"""Why is the word problem hard?"" - exploring the why, from 2021.",https://www.johndcook.com/blog/2021/09/14/why-is-the-word-problem-hard/,2021-09-14T10:00:52,why-is-the-word-problem-hard
927,quirk,"""Why exponential sums are interesting"" - exploring the why, from 2021.",https://www.johndcook.com/blog/2021/05/26/why-exponential-sums/,2021-05-26T08:18:19,why-exponential-sums
928,quirk,"""Why a little knowledge is a dangerous thing"" - exploring the why, from 2020.",https://www.johndcook.com/blog/2020/10/04/why-a-little-knowledge-is-a-dangerous-thing/,2020-10-04T14:57:17,why-a-little-knowledge-is-a-dangerous-thing
929,quirk,"""Why HIPAA matters even if you’re not a “covered entity”"" - exploring the why, from 2020.",https://www.johndcook.com/blog/2020/02/17/hipaa-covered-entity/,2020-02-17T10:05:37,hipaa-covered-entity
930,quirk,"""Why can’t grep find negative numbers?"" - exploring the why, from 2019.",https://www.johndcook.com/blog/2019/12/07/grep-negative-numbers/,2019-12-07T06:35:46,grep-negative-numbers
931,quirk,"""Why doesn’t grep work?"" - exploring the why, from 2019.",https://www.johndcook.com/blog/2019/12/05/why-doesnt-grep-work/,2019-12-05T09:06:59,why-doesnt-grep-work
932,quirk,"""Why would anyone do that?"" - exploring the why, from 2019.",https://www.johndcook.com/blog/2019/09/17/why-would-anyone-do-that/,2019-09-17T10:18:52,why-would-anyone-do-that
933,quirk,"""Why are regular expressions difficult?"" - exploring the why, from 2019.",https://www.johndcook.com/blog/2019/06/19/why-regex/,2019-06-19T14:13:34,why-regex
934,quirk,"""Why isn’t CPU time more valuable?"" - exploring the why, from 2019.",https://www.johndcook.com/blog/2019/03/07/cpu-time/,2019-03-07T10:27:06,cpu-time
935,quirk,"""Why are dates of service prohibited under HIPAA’s Safe Harbor provision?"" - exploring the why, from 2019.",https://www.johndcook.com/blog/2019/01/08/hipaa-date-of-service/,2019-01-08T07:00:33,hipaa-date-of-service
936,quirk,"""Why “work smarter, not harder” bothers me"" - exploring the why, from 2018.",https://www.johndcook.com/blog/2018/11/14/work-smarter/,2018-11-14T09:50:52,work-smarter
937,quirk,"""Why is Kullback-Leibler divergence not a distance?"" - exploring the why, from 2017.",https://www.johndcook.com/blog/2017/11/08/why-is-kullback-leibler-divergence-not-a-distance/,2017-11-08T09:10:06,why-is-kullback-leibler-divergence-not-a-distance
938,quirk,"""Why don’t you simply use XeTeX?"" - exploring the why, from 2017.",https://www.johndcook.com/blog/2017/09/17/why-dont-you-simply-use-xetex/,2017-09-17T14:59:55,why-dont-you-simply-use-xetex
